ANY,MES,DIA,ESTACIO,CODI_CONTAMINANT,value,hour,station_id,pollutant_code,validity,datetime,date,pollutant_name
2024,5,25,43,7,33.0,11,43,7,1,2024-05-25 11:00:00+02:00,2024-05-25,no
2024,5,25,43,7,13.0,12,43,7,1,2024-05-25 12:00:00+02:00,2024-05-25,no
2024,5,25,43,7,15.0,13,43,7,1,2024-05-25 13:00:00+02:00,2024-05-25,no
2024,5,25,43,7,12.0,14,43,7,1,2024-05-25 14:00:00+02:00,2024-05-25,no
2024,5,25,43,7,5.0,15,43,7,1,2024-05-25 15:00:00+02:00,2024-05-25,no
2024,5,25,43,7,6.0,16,43,7,1,2024-05-25 16:00:00+02:00,2024-05-25,no
2024,5,25,43,7,7.0,17,43,7,1,2024-05-25 17:00:00+02:00,2024-05-25,no
2024,5,25,43,7,6.0,18,43,7,1,2024-05-25 18:00:00+02:00,2024-05-25,no
2024,5,25,43,7,7.0,19,43,7,1,2024-05-25 19:00:00+02:00,2024-05-25,no
2024,5,25,43,7,9.0,20,43,7,1,2024-05-25 20:00:00+02:00,2024-05-25,no
2024,5,25,43,7,6.0,21,43,7,1,2024-05-25 21:00:00+02:00,2024-05-25,no
2024,5,25,43,7,4.0,22,43,7,1,2024-05-25 22:00:00+02:00,2024-05-25,no
2024,5,25,43,7,2.0,23,43,7,1,2024-05-25 23:00:00+02:00,2024-05-25,no
2024,5,26,43,7,2.0,0,43,7,1,2024-05-26 00:00:00+02:00,2024-05-26,no
2024,5,26,43,7,1.0,1,43,7,1,2024-05-26 01:00:00+02:00,2024-05-26,no
2024,5,26,43,7,2.0,2,43,7,1,2024-05-26 02:00:00+02:00,2024-05-26,no
2024,5,26,43,7,1.0,3,43,7,1,2024-05-26 03:00:00+02:00,2024-05-26,no
2024,5,26,43,7,1.0,4,43,7,1,2024-05-26 04:00:00+02:00,2024-05-26,no
2024,5,26,43,7,1.0,5,43,7,1,2024-05-26 05:00:00+02:00,2024-05-26,no
2024,5,26,43,7,1.0,6,43,7,1,2024-05-26 06:00:00+02:00,2024-05-26,no
2024,5,26,43,7,2.0,7,43,7,1,2024-05-26 07:00:00+02:00,2024-05-26,no
2024,5,26,43,7,2.0,8,43,7,1,2024-05-26 08:00:00+02:00,2024-05-26,no
2024,5,26,43,7,3.0,9,43,7,1,2024-05-26 09:00:00+02:00,2024-05-26,no
2024,5,26,43,7,4.0,10,43,7,1,2024-05-26 10:00:00+02:00,2024-05-26,no
2024,5,26,43,7,3.0,11,43,7,1,2024-05-26 11:00:00+02:00,2024-05-26,no
2024,5,26,43,7,6.0,12,43,7,1,2024-05-26 12:00:00+02:00,2024-05-26,no
2024,5,26,43,7,7.0,13,43,7,1,2024-05-26 13:00:00+02:00,2024-05-26,no
2024,5,26,43,7,9.0,14,43,7,1,2024-05-26 14:00:00+02:00,2024-05-26,no
2024,5,26,43,7,8.0,15,43,7,1,2024-05-26 15:00:00+02:00,2024-05-26,no
2024,5,26,43,7,11.0,16,43,7,1,2024-05-26 16:00:00+02:00,2024-05-26,no
2024,5,26,43,7,9.0,17,43,7,1,2024-05-26 17:00:00+02:00,2024-05-26,no
2024,5,26,43,7,9.0,18,43,7,1,2024-05-26 18:00:00+02:00,2024-05-26,no
2024,5,26,43,7,13.0,19,43,7,1,2024-05-26 19:00:00+02:00,2024-05-26,no
2024,5,26,43,7,10.0,20,43,7,1,2024-05-26 20:00:00+02:00,2024-05-26,no
2024,5,26,43,7,7.0,21,43,7,1,2024-05-26 21:00:00+02:00,2024-05-26,no
2024,5,26,43,7,3.0,22,43,7,1,2024-05-26 22:00:00+02:00,2024-05-26,no
2024,5,26,43,7,4.0,23,43,7,1,2024-05-26 23:00:00+02:00,2024-05-26,no
2024,5,27,43,7,3.0,0,43,7,1,2024-05-27 00:00:00+02:00,2024-05-27,no
2024,5,27,43,7,2.0,1,43,7,1,2024-05-27 01:00:00+02:00,2024-05-27,no
2024,5,27,43,7,2.0,2,43,7,1,2024-05-27 02:00:00+02:00,2024-05-27,no
2024,5,27,43,7,1.0,3,43,7,1,2024-05-27 03:00:00+02:00,2024-05-27,no
2024,5,27,43,7,2.0,4,43,7,1,2024-05-27 04:00:00+02:00,2024-05-27,no
2024,5,27,43,7,3.0,5,43,7,1,2024-05-27 05:00:00+02:00,2024-05-27,no
2024,5,27,43,7,4.0,6,43,7,1,2024-05-27 06:00:00+02:00,2024-05-27,no
2024,5,27,43,7,14.0,7,43,7,1,2024-05-27 07:00:00+02:00,2024-05-27,no
2024,5,27,43,7,27.0,8,43,7,1,2024-05-27 08:00:00+02:00,2024-05-27,no
2024,5,27,43,7,15.0,9,43,7,1,2024-05-27 09:00:00+02:00,2024-05-27,no
2024,5,27,43,7,14.0,10,43,7,1,2024-05-27 10:00:00+02:00,2024-05-27,no
2024,5,27,43,7,14.0,11,43,7,1,2024-05-27 11:00:00+02:00,2024-05-27,no
2024,5,27,43,7,14.0,12,43,7,1,2024-05-27 12:00:00+02:00,2024-05-27,no
2024,5,27,43,7,10.0,13,43,7,1,2024-05-27 13:00:00+02:00,2024-05-27,no
2024,5,27,43,7,8.0,14,43,7,1,2024-05-27 14:00:00+02:00,2024-05-27,no
2024,5,27,43,7,10.0,15,43,7,1,2024-05-27 15:00:00+02:00,2024-05-27,no
2024,5,27,43,7,11.0,16,43,7,1,2024-05-27 16:00:00+02:00,2024-05-27,no
2024,5,27,43,7,9.0,17,43,7,1,2024-05-27 17:00:00+02:00,2024-05-27,no
2024,5,27,43,7,9.0,18,43,7,1,2024-05-27 18:00:00+02:00,2024-05-27,no
2024,5,27,43,7,10.0,19,43,7,1,2024-05-27 19:00:00+02:00,2024-05-27,no
2024,5,27,43,7,8.0,20,43,7,1,2024-05-27 20:00:00+02:00,2024-05-27,no
2024,5,27,43,7,7.0,21,43,7,1,2024-05-27 21:00:00+02:00,2024-05-27,no
2024,5,27,43,7,6.0,22,43,7,1,2024-05-27 22:00:00+02:00,2024-05-27,no
2024,5,27,43,7,1.0,23,43,7,1,2024-05-27 23:00:00+02:00,2024-05-27,no
2024,5,28,43,7,2.0,0,43,7,1,2024-05-28 00:00:00+02:00,2024-05-28,no
2024,5,28,43,7,1.0,1,43,7,1,2024-05-28 01:00:00+02:00,2024-05-28,no
2024,5,28,43,7,1.0,2,43,7,1,2024-05-28 02:00:00+02:00,2024-05-28,no
2024,5,28,43,7,2.0,3,43,7,1,2024-05-28 03:00:00+02:00,2024-05-28,no
2024,5,28,43,7,1.0,4,43,7,1,2024-05-28 04:00:00+02:00,2024-05-28,no
2024,5,28,43,7,1.0,5,43,7,1,2024-05-28 05:00:00+02:00,2024-05-28,no
2024,5,28,43,7,4.0,6,43,7,1,2024-05-28 06:00:00+02:00,2024-05-28,no
2024,5,28,43,7,6.0,7,43,7,1,2024-05-28 07:00:00+02:00,2024-05-28,no
2024,5,28,43,7,13.0,8,43,7,1,2024-05-28 08:00:00+02:00,2024-05-28,no
2024,5,28,43,7,32.0,9,43,7,1,2024-05-28 09:00:00+02:00,2024-05-28,no
2024,5,28,43,7,36.0,10,43,7,1,2024-05-28 10:00:00+02:00,2024-05-28,no
2024,5,28,43,7,17.0,11,43,7,1,2024-05-28 11:00:00+02:00,2024-05-28,no
2024,5,28,43,7,18.0,12,43,7,1,2024-05-28 12:00:00+02:00,2024-05-28,no
2024,5,28,43,7,22.0,13,43,7,1,2024-05-28 13:00:00+02:00,2024-05-28,no
2024,5,28,43,7,10.0,14,43,7,1,2024-05-28 14:00:00+02:00,2024-05-28,no
2024,5,28,43,7,10.0,15,43,7,1,2024-05-28 15:00:00+02:00,2024-05-28,no
2024,5,28,43,7,11.0,16,43,7,1,2024-05-28 16:00:00+02:00,2024-05-28,no
2024,5,28,43,7,9.0,17,43,7,1,2024-05-28 17:00:00+02:00,2024-05-28,no
2024,5,28,43,7,8.0,18,43,7,1,2024-05-28 18:00:00+02:00,2024-05-28,no
2024,5,28,43,7,5.0,19,43,7,1,2024-05-28 19:00:00+02:00,2024-05-28,no
2024,5,28,43,7,5.0,20,43,7,1,2024-05-28 20:00:00+02:00,2024-05-28,no
2024,5,28,43,7,3.0,21,43,7,1,2024-05-28 21:00:00+02:00,2024-05-28,no
2024,5,28,43,7,1.0,22,43,7,1,2024-05-28 22:00:00+02:00,2024-05-28,no
2024,5,28,43,7,2.0,23,43,7,1,2024-05-28 23:00:00+02:00,2024-05-28,no
2024,5,29,43,7,2.0,0,43,7,1,2024-05-29 00:00:00+02:00,2024-05-29,no
2024,5,29,43,7,2.0,1,43,7,1,2024-05-29 01:00:00+02:00,2024-05-29,no
2024,5,29,43,7,2.0,2,43,7,1,2024-05-29 02:00:00+02:00,2024-05-29,no
2024,5,29,43,7,1.0,3,43,7,1,2024-05-29 03:00:00+02:00,2024-05-29,no
2024,5,29,43,7,1.0,4,43,7,1,2024-05-29 04:00:00+02:00,2024-05-29,no
2024,5,29,43,7,1.0,5,43,7,1,2024-05-29 05:00:00+02:00,2024-05-29,no
2024,5,29,43,7,3.0,6,43,7,1,2024-05-29 06:00:00+02:00,2024-05-29,no
2024,5,29,43,7,3.0,7,43,7,1,2024-05-29 07:00:00+02:00,2024-05-29,no
2024,5,29,43,7,7.0,8,43,7,1,2024-05-29 08:00:00+02:00,2024-05-29,no
2024,5,29,43,7,12.0,9,43,7,1,2024-05-29 09:00:00+02:00,2024-05-29,no
2024,5,29,43,7,11.0,10,43,7,1,2024-05-29 10:00:00+02:00,2024-05-29,no
2024,5,29,43,7,12.0,11,43,7,1,2024-05-29 11:00:00+02:00,2024-05-29,no
2024,5,29,43,7,15.0,12,43,7,1,2024-05-29 12:00:00+02:00,2024-05-29,no
2024,5,29,43,7,11.0,13,43,7,1,2024-05-29 13:00:00+02:00,2024-05-29,no
2024,5,29,43,7,9.0,14,43,7,1,2024-05-29 14:00:00+02:00,2024-05-29,no
2024,5,29,43,7,9.0,15,43,7,1,2024-05-29 15:00:00+02:00,2024-05-29,no
2024,5,29,43,7,12.0,16,43,7,1,2024-05-29 16:00:00+02:00,2024-05-29,no
2024,5,29,43,7,8.0,17,43,7,1,2024-05-29 17:00:00+02:00,2024-05-29,no
2024,5,29,43,7,6.0,18,43,7,1,2024-05-29 18:00:00+02:00,2024-05-29,no
2024,5,29,43,7,13.0,19,43,7,1,2024-05-29 19:00:00+02:00,2024-05-29,no
2024,5,29,43,7,11.0,20,43,7,1,2024-05-29 20:00:00+02:00,2024-05-29,no
2024,5,29,43,7,8.0,21,43,7,1,2024-05-29 21:00:00+02:00,2024-05-29,no
2024,5,29,43,7,5.0,22,43,7,1,2024-05-29 22:00:00+02:00,2024-05-29,no
2024,5,29,43,7,3.0,23,43,7,1,2024-05-29 23:00:00+02:00,2024-05-29,no
2024,5,30,43,7,2.0,0,43,7,1,2024-05-30 00:00:00+02:00,2024-05-30,no
2024,5,30,43,7,2.0,1,43,7,1,2024-05-30 01:00:00+02:00,2024-05-30,no
2024,5,30,43,7,2.0,2,43,7,1,2024-05-30 02:00:00+02:00,2024-05-30,no
2024,5,30,43,7,1.0,3,43,7,1,2024-05-30 03:00:00+02:00,2024-05-30,no
2024,5,30,43,7,1.0,4,43,7,1,2024-05-30 04:00:00+02:00,2024-05-30,no
2024,5,30,43,7,1.0,5,43,7,1,2024-05-30 05:00:00+02:00,2024-05-30,no
2024,5,30,43,7,1.0,6,43,7,1,2024-05-30 06:00:00+02:00,2024-05-30,no
2024,5,30,43,7,7.0,7,43,7,1,2024-05-30 07:00:00+02:00,2024-05-30,no
2024,5,30,43,7,6.0,8,43,7,1,2024-05-30 08:00:00+02:00,2024-05-30,no
2024,5,30,43,7,9.0,9,43,7,1,2024-05-30 09:00:00+02:00,2024-05-30,no
2024,5,30,43,7,8.0,10,43,7,1,2024-05-30 10:00:00+02:00,2024-05-30,no
2024,5,30,43,7,13.0,11,43,7,1,2024-05-30 11:00:00+02:00,2024-05-30,no
2024,5,30,43,7,20.0,12,43,7,1,2024-05-30 12:00:00+02:00,2024-05-30,no
2024,5,30,43,7,18.0,13,43,7,1,2024-05-30 13:00:00+02:00,2024-05-30,no
2024,5,30,43,7,13.0,14,43,7,1,2024-05-30 14:00:00+02:00,2024-05-30,no
2024,5,30,43,7,13.0,15,43,7,1,2024-05-30 15:00:00+02:00,2024-05-30,no
2024,5,30,43,7,18.0,16,43,7,1,2024-05-30 16:00:00+02:00,2024-05-30,no
2024,5,30,43,7,20.0,17,43,7,1,2024-05-30 17:00:00+02:00,2024-05-30,no
2024,5,30,43,7,11.0,18,43,7,1,2024-05-30 18:00:00+02:00,2024-05-30,no
2024,5,30,43,7,7.0,19,43,7,1,2024-05-30 19:00:00+02:00,2024-05-30,no
2024,5,30,43,7,9.0,20,43,7,1,2024-05-30 20:00:00+02:00,2024-05-30,no
2024,5,30,43,7,5.0,21,43,7,1,2024-05-30 21:00:00+02:00,2024-05-30,no
2024,5,30,43,7,3.0,22,43,7,1,2024-05-30 22:00:00+02:00,2024-05-30,no
2024,5,30,43,7,4.0,23,43,7,1,2024-05-30 23:00:00+02:00,2024-05-30,no
2024,5,1,43,8,63.0,0,43,8,1,2024-05-01 00:00:00+02:00,2024-05-01,no2
2024,5,1,43,8,43.0,1,43,8,1,2024-05-01 01:00:00+02:00,2024-05-01,no2
2024,5,1,43,8,42.0,2,43,8,1,2024-05-01 02:00:00+02:00,2024-05-01,no2
2024,5,1,43,8,36.0,3,43,8,1,2024-05-01 03:00:00+02:00,2024-05-01,no2
2024,5,1,43,8,46.0,4,43,8,1,2024-05-01 04:00:00+02:00,2024-05-01,no2
2024,5,1,43,8,44.0,5,43,8,1,2024-05-01 05:00:00+02:00,2024-05-01,no2
2024,5,1,43,8,45.0,6,43,8,1,2024-05-01 06:00:00+02:00,2024-05-01,no2
2024,5,1,43,8,36.0,7,43,8,1,2024-05-01 07:00:00+02:00,2024-05-01,no2
2024,5,1,43,8,40.0,8,43,8,1,2024-05-01 08:00:00+02:00,2024-05-01,no2
2024,5,1,43,8,34.0,9,43,8,1,2024-05-01 09:00:00+02:00,2024-05-01,no2
2024,5,1,43,8,40.0,10,43,8,1,2024-05-01 10:00:00+02:00,2024-05-01,no2
2024,5,1,43,8,31.0,11,43,8,1,2024-05-01 11:00:00+02:00,2024-05-01,no2
2024,5,1,43,8,22.0,12,43,8,1,2024-05-01 12:00:00+02:00,2024-05-01,no2
2024,5,1,43,8,19.0,13,43,8,1,2024-05-01 13:00:00+02:00,2024-05-01,no2
2024,5,1,43,8,13.0,14,43,8,1,2024-05-01 14:00:00+02:00,2024-05-01,no2
2024,5,1,43,8,11.0,15,43,8,1,2024-05-01 15:00:00+02:00,2024-05-01,no2
2024,5,1,43,8,15.0,16,43,8,1,2024-05-01 16:00:00+02:00,2024-05-01,no2
2024,5,1,43,8,19.0,17,43,8,1,2024-05-01 17:00:00+02:00,2024-05-01,no2
2024,5,1,43,8,14.0,18,43,8,1,2024-05-01 18:00:00+02:00,2024-05-01,no2
2024,5,1,43,8,14.0,19,43,8,1,2024-05-01 19:00:00+02:00,2024-05-01,no2
2024,5,1,43,8,17.0,20,43,8,1,2024-05-01 20:00:00+02:00,2024-05-01,no2
2024,5,1,43,8,18.0,21,43,8,1,2024-05-01 21:00:00+02:00,2024-05-01,no2
2024,5,1,43,8,13.0,22,43,8,1,2024-05-01 22:00:00+02:00,2024-05-01,no2
2024,5,1,43,8,14.0,23,43,8,1,2024-05-01 23:00:00+02:00,2024-05-01,no2
2024,5,2,43,8,14.0,0,43,8,1,2024-05-02 00:00:00+02:00,2024-05-02,no2
2024,5,2,43,8,10.0,1,43,8,1,2024-05-02 01:00:00+02:00,2024-05-02,no2
2024,5,2,43,8,7.0,2,43,8,1,2024-05-02 02:00:00+02:00,2024-05-02,no2
2024,5,2,43,8,6.0,3,43,8,1,2024-05-02 03:00:00+02:00,2024-05-02,no2
2024,5,2,43,8,5.0,4,43,8,1,2024-05-02 04:00:00+02:00,2024-05-02,no2
2024,5,2,43,8,10.0,5,43,8,1,2024-05-02 05:00:00+02:00,2024-05-02,no2
2024,5,2,43,8,13.0,6,43,8,1,2024-05-02 06:00:00+02:00,2024-05-02,no2
2024,5,2,43,8,26.0,7,43,8,1,2024-05-02 07:00:00+02:00,2024-05-02,no2
2024,5,2,43,8,24.0,8,43,8,1,2024-05-02 08:00:00+02:00,2024-05-02,no2
2024,5,2,43,8,33.0,9,43,8,1,2024-05-02 09:00:00+02:00,2024-05-02,no2
2024,5,2,43,8,31.0,10,43,8,1,2024-05-02 10:00:00+02:00,2024-05-02,no2
2024,5,2,43,8,22.0,11,43,8,1,2024-05-02 11:00:00+02:00,2024-05-02,no2
2024,5,2,43,8,21.0,12,43,8,1,2024-05-02 12:00:00+02:00,2024-05-02,no2
2024,5,2,43,8,20.0,13,43,8,1,2024-05-02 13:00:00+02:00,2024-05-02,no2
2024,5,2,43,8,16.0,14,43,8,1,2024-05-02 14:00:00+02:00,2024-05-02,no2
2024,5,2,43,8,17.0,15,43,8,1,2024-05-02 15:00:00+02:00,2024-05-02,no2
2024,5,2,43,8,21.0,16,43,8,1,2024-05-02 16:00:00+02:00,2024-05-02,no2
2024,5,2,43,8,21.0,17,43,8,1,2024-05-02 17:00:00+02:00,2024-05-02,no2
2024,5,2,43,8,25.0,18,43,8,1,2024-05-02 18:00:00+02:00,2024-05-02,no2
2024,5,2,43,8,33.0,19,43,8,1,2024-05-02 19:00:00+02:00,2024-05-02,no2
2024,5,2,43,8,34.0,20,43,8,1,2024-05-02 20:00:00+02:00,2024-05-02,no2
2024,5,2,43,8,33.0,21,43,8,1,2024-05-02 21:00:00+02:00,2024-05-02,no2
2024,5,2,43,8,32.0,22,43,8,1,2024-05-02 22:00:00+02:00,2024-05-02,no2
2024,5,2,43,8,31.0,23,43,8,1,2024-05-02 23:00:00+02:00,2024-05-02,no2
2024,5,3,43,8,25.0,0,43,8,1,2024-05-03 00:00:00+02:00,2024-05-03,no2
2024,5,3,43,8,34.0,1,43,8,1,2024-05-03 01:00:00+02:00,2024-05-03,no2
2024,5,3,43,8,32.0,2,43,8,1,2024-05-03 02:00:00+02:00,2024-05-03,no2
2024,5,3,43,8,26.0,3,43,8,1,2024-05-03 03:00:00+02:00,2024-05-03,no2
2024,5,3,43,8,20.0,4,43,8,1,2024-05-03 04:00:00+02:00,2024-05-03,no2
2024,5,3,43,8,38.0,5,43,8,1,2024-05-03 05:00:00+02:00,2024-05-03,no2
2024,5,3,43,8,54.0,6,43,8,1,2024-05-03 06:00:00+02:00,2024-05-03,no2
2024,5,3,43,8,72.0,7,43,8,1,2024-05-03 07:00:00+02:00,2024-05-03,no2
2024,5,3,43,8,76.0,8,43,8,1,2024-05-03 08:00:00+02:00,2024-05-03,no2
2024,5,3,43,8,51.0,11,43,8,1,2024-05-03 11:00:00+02:00,2024-05-03,no2
2024,5,3,43,8,54.0,12,43,8,1,2024-05-03 12:00:00+02:00,2024-05-03,no2
2024,5,3,43,8,44.0,13,43,8,1,2024-05-03 13:00:00+02:00,2024-05-03,no2
2024,5,3,43,8,43.0,14,43,8,1,2024-05-03 14:00:00+02:00,2024-05-03,no2
2024,5,3,43,8,25.0,15,43,8,1,2024-05-03 15:00:00+02:00,2024-05-03,no2
2024,5,3,43,8,24.0,16,43,8,1,2024-05-03 16:00:00+02:00,2024-05-03,no2
2024,5,3,43,8,20.0,17,43,8,1,2024-05-03 17:00:00+02:00,2024-05-03,no2
2024,5,3,43,8,19.0,18,43,8,1,2024-05-03 18:00:00+02:00,2024-05-03,no2
2024,5,3,43,8,23.0,19,43,8,1,2024-05-03 19:00:00+02:00,2024-05-03,no2
2024,5,3,43,8,30.0,20,43,8,1,2024-05-03 20:00:00+02:00,2024-05-03,no2
2024,5,3,43,8,41.0,21,43,8,1,2024-05-03 21:00:00+02:00,2024-05-03,no2
2024,5,3,43,8,39.0,22,43,8,1,2024-05-03 22:00:00+02:00,2024-05-03,no2
2024,5,3,43,8,34.0,23,43,8,1,2024-05-03 23:00:00+02:00,2024-05-03,no2
2024,5,4,43,8,17.0,0,43,8,1,2024-05-04 00:00:00+02:00,2024-05-04,no2
2024,5,4,43,8,22.0,1,43,8,1,2024-05-04 01:00:00+02:00,2024-05-04,no2
2024,5,4,43,8,43.0,2,43,8,1,2024-05-04 02:00:00+02:00,2024-05-04,no2
2024,5,4,43,8,49.0,3,43,8,1,2024-05-04 03:00:00+02:00,2024-05-04,no2
2024,5,4,43,8,62.0,4,43,8,1,2024-05-04 04:00:00+02:00,2024-05-04,no2
2024,5,4,43,8,52.0,5,43,8,1,2024-05-04 05:00:00+02:00,2024-05-04,no2
2024,5,4,43,8,70.0,6,43,8,1,2024-05-04 06:00:00+02:00,2024-05-04,no2
2024,5,4,43,8,51.0,7,43,8,1,2024-05-04 07:00:00+02:00,2024-05-04,no2
2024,5,4,43,8,39.0,8,43,8,1,2024-05-04 08:00:00+02:00,2024-05-04,no2
2024,5,4,43,8,39.0,9,43,8,1,2024-05-04 09:00:00+02:00,2024-05-04,no2
2024,5,4,43,8,35.0,10,43,8,1,2024-05-04 10:00:00+02:00,2024-05-04,no2
2024,5,4,43,8,33.0,11,43,8,1,2024-05-04 11:00:00+02:00,2024-05-04,no2
2024,5,4,43,8,34.0,12,43,8,1,2024-05-04 12:00:00+02:00,2024-05-04,no2
2024,5,4,43,8,26.0,13,43,8,1,2024-05-04 13:00:00+02:00,2024-05-04,no2
2024,5,4,43,8,30.0,14,43,8,1,2024-05-04 14:00:00+02:00,2024-05-04,no2
2024,5,4,43,8,23.0,15,43,8,1,2024-05-04 15:00:00+02:00,2024-05-04,no2
2024,5,4,43,8,24.0,16,43,8,1,2024-05-04 16:00:00+02:00,2024-05-04,no2
2024,5,4,43,8,19.0,17,43,8,1,2024-05-04 17:00:00+02:00,2024-05-04,no2
2024,5,4,43,8,19.0,18,43,8,1,2024-05-04 18:00:00+02:00,2024-05-04,no2
2024,5,4,43,8,26.0,19,43,8,1,2024-05-04 19:00:00+02:00,2024-05-04,no2
2024,5,4,43,8,32.0,20,43,8,1,2024-05-04 20:00:00+02:00,2024-05-04,no2
2024,5,4,43,8,23.0,21,43,8,1,2024-05-04 21:00:00+02:00,2024-05-04,no2
2024,5,4,43,8,26.0,22,43,8,1,2024-05-04 22:00:00+02:00,2024-05-04,no2
2024,5,4,43,8,28.0,23,43,8,1,2024-05-04 23:00:00+02:00,2024-05-04,no2
2024,5,5,43,8,29.0,0,43,8,1,2024-05-05 00:00:00+02:00,2024-05-05,no2
2024,5,5,43,8,62.0,1,43,8,1,2024-05-05 01:00:00+02:00,2024-05-05,no2
2024,5,5,43,8,40.0,2,43,8,1,2024-05-05 02:00:00+02:00,2024-05-05,no2
2024,5,5,43,8,48.0,3,43,8,1,2024-05-05 03:00:00+02:00,2024-05-05,no2
2024,5,5,43,8,53.0,4,43,8,1,2024-05-05 04:00:00+02:00,2024-05-05,no2
2024,5,5,43,8,32.0,5,43,8,1,2024-05-05 05:00:00+02:00,2024-05-05,no2
2024,5,5,43,8,43.0,6,43,8,1,2024-05-05 06:00:00+02:00,2024-05-05,no2
2024,5,5,43,8,37.0,7,43,8,1,2024-05-05 07:00:00+02:00,2024-05-05,no2
2024,5,5,43,8,37.0,8,43,8,1,2024-05-05 08:00:00+02:00,2024-05-05,no2
2024,5,5,43,8,30.0,9,43,8,1,2024-05-05 09:00:00+02:00,2024-05-05,no2
2024,5,5,43,8,12.0,10,43,8,1,2024-05-05 10:00:00+02:00,2024-05-05,no2
2024,5,5,43,8,13.0,11,43,8,1,2024-05-05 11:00:00+02:00,2024-05-05,no2
2024,5,5,43,8,14.0,12,43,8,1,2024-05-05 12:00:00+02:00,2024-05-05,no2
2024,5,5,43,8,35.0,13,43,8,1,2024-05-05 13:00:00+02:00,2024-05-05,no2
2024,5,5,43,8,52.0,14,43,8,1,2024-05-05 14:00:00+02:00,2024-05-05,no2
2024,5,5,43,8,26.0,15,43,8,1,2024-05-05 15:00:00+02:00,2024-05-05,no2
2024,5,5,43,8,64.0,16,43,8,1,2024-05-05 16:00:00+02:00,2024-05-05,no2
2024,5,5,43,8,84.0,17,43,8,1,2024-05-05 17:00:00+02:00,2024-05-05,no2
2024,5,5,43,8,78.0,18,43,8,1,2024-05-05 18:00:00+02:00,2024-05-05,no2
2024,5,5,43,8,59.0,19,43,8,1,2024-05-05 19:00:00+02:00,2024-05-05,no2
2024,5,5,43,8,63.0,20,43,8,1,2024-05-05 20:00:00+02:00,2024-05-05,no2
2024,5,5,43,8,33.0,21,43,8,1,2024-05-05 21:00:00+02:00,2024-05-05,no2
2024,5,5,43,8,22.0,22,43,8,1,2024-05-05 22:00:00+02:00,2024-05-05,no2
2024,5,5,43,8,20.0,23,43,8,1,2024-05-05 23:00:00+02:00,2024-05-05,no2
2024,5,6,43,8,14.0,0,43,8,1,2024-05-06 00:00:00+02:00,2024-05-06,no2
2024,5,6,43,8,11.0,1,43,8,1,2024-05-06 01:00:00+02:00,2024-05-06,no2
2024,5,6,43,8,15.0,2,43,8,1,2024-05-06 02:00:00+02:00,2024-05-06,no2
2024,5,6,43,8,19.0,3,43,8,1,2024-05-06 03:00:00+02:00,2024-05-06,no2
2024,5,6,43,8,11.0,4,43,8,1,2024-05-06 04:00:00+02:00,2024-05-06,no2
2024,5,6,43,8,15.0,5,43,8,1,2024-05-06 05:00:00+02:00,2024-05-06,no2
2024,5,6,43,8,34.0,6,43,8,1,2024-05-06 06:00:00+02:00,2024-05-06,no2
2024,5,6,43,8,52.0,7,43,8,1,2024-05-06 07:00:00+02:00,2024-05-06,no2
2024,5,6,43,8,41.0,8,43,8,1,2024-05-06 08:00:00+02:00,2024-05-06,no2
2024,5,6,43,8,43.0,9,43,8,1,2024-05-06 09:00:00+02:00,2024-05-06,no2
2024,5,6,43,8,45.0,10,43,8,1,2024-05-06 10:00:00+02:00,2024-05-06,no2
2024,5,6,43,8,34.0,11,43,8,1,2024-05-06 11:00:00+02:00,2024-05-06,no2
2024,5,6,43,8,32.0,12,43,8,1,2024-05-06 12:00:00+02:00,2024-05-06,no2
2024,5,6,43,8,27.0,13,43,8,1,2024-05-06 13:00:00+02:00,2024-05-06,no2
2024,5,6,43,8,24.0,14,43,8,1,2024-05-06 14:00:00+02:00,2024-05-06,no2
2024,5,6,43,8,20.0,15,43,8,1,2024-05-06 15:00:00+02:00,2024-05-06,no2
2024,5,6,43,8,23.0,16,43,8,1,2024-05-06 16:00:00+02:00,2024-05-06,no2
2024,5,6,43,8,24.0,17,43,8,1,2024-05-06 17:00:00+02:00,2024-05-06,no2
2024,5,6,43,8,21.0,18,43,8,1,2024-05-06 18:00:00+02:00,2024-05-06,no2
2024,5,6,43,8,26.0,19,43,8,1,2024-05-06 19:00:00+02:00,2024-05-06,no2
2024,5,6,43,8,31.0,20,43,8,1,2024-05-06 20:00:00+02:00,2024-05-06,no2
2024,5,6,43,8,34.0,21,43,8,1,2024-05-06 21:00:00+02:00,2024-05-06,no2
2024,5,6,43,8,29.0,22,43,8,1,2024-05-06 22:00:00+02:00,2024-05-06,no2
2024,5,6,43,8,23.0,23,43,8,1,2024-05-06 23:00:00+02:00,2024-05-06,no2
2024,5,7,43,8,17.0,0,43,8,1,2024-05-07 00:00:00+02:00,2024-05-07,no2
2024,5,7,43,8,12.0,1,43,8,1,2024-05-07 01:00:00+02:00,2024-05-07,no2
2024,5,7,43,8,16.0,2,43,8,1,2024-05-07 02:00:00+02:00,2024-05-07,no2
2024,5,7,43,8,22.0,3,43,8,1,2024-05-07 03:00:00+02:00,2024-05-07,no2
2024,5,7,43,8,9.0,4,43,8,1,2024-05-07 04:00:00+02:00,2024-05-07,no2
2024,5,7,43,8,11.0,5,43,8,1,2024-05-07 05:00:00+02:00,2024-05-07,no2
